iso3,country,pillar,module,indicator_id,indicator_name,indicator_type,variable_name,question,hierarchy_level,data_type,response,response_value,normalized_response_value,weight,score,parent,row_order,question_order,wip,wib,wim,regional_hub,un_region,barometer_region
USA,United States of America,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.eb.MISSINGDATA,This information is missing required data.,4,response,There is evidence that a portion of mandated data is missing.,1,0.5,-10,-5,A.PF.BUDGETSPEND.e.eb,0,51548,0.057,0.02394,0.55,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
USA,United States of America,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.eb.MISSINGDATA,"1,2;Please briefly explain.",4,supporting,"Oversight agencies have evaluated missing data and data errors on USAspending.gov: https://portal.max.gov/portal/document/SF133/Budget/FY%202021%20-%20SF%20133%20Reports%20on%20Budget%20Execution%20and%20Budgetary%20Resources.html, https://www.gao.gov/blog/subject_terms/10866",,,,,A.PF.BUDGETSPEND.e.eb,2,51548,0.057,0.02394,0.55,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
USA,United States of America,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.e.eb.COVIDAFFECTED,The availability of this data has been affected by government response to COVID-19.,4,response,No,0,0,-10,0,A.PF.BUDGETSPEND.e.eb,0,51549,0.057,0.02394,0.55,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
USA,United States of America,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.c,Extent,2,response,,,,1,0.9,A.PF.BUDGETSPEND,0,51550,0.057,0.02394,0.55,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
USA,United States of America,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.c.EXTENT,How comprehensive is the data assessed?,4,response,"The data assessed covers one or more national government agencies,, and there is similar data available for the majority of the public sector (including sub-national government, state-owned enterprises or corporations, and extrabudgetary funds).",2,0.666666667,,,A.PF.BUDGETSPEND.c,0,51551,0.057,0.02394,0.55,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
USA,United States of America,Availability,PUBLIC FINANCE,A.PF.BUDGETSPEND,Availability (PF): Budget and spend data,Primary,A.PF.BUDGETSPEND.c.EXTENT,"0,1,2,3;Please, briefly explain your answer.",4,supporting,The above data relates to National Federal agencies. The NGO U.S. PIRG evaluates state spending data websites: https://uspirg.org/sites/pirg/files/reports/Following%20the%20Money%20vUS%20v2_0.pdf,,,,,A.PF.BUDGETSPEND.c,2,51551,0.057,0.02394,0.55,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
CAN,Canada,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE,"To what extent do relevant laws, regulations, policies, and guidance provide a basis for collecting and publishing data on public finances? (E.g., government budgets, government spending, debt, and borrowing.)",1,response,,,,,95,G.PF.PUB-FINANCE,0,51497,0.065,0.0195,0.45,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
CAN,Canada,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE,"To what extent do relevant laws, regulations, policies, and guidance provide a basis for collecting and publishing data on public finances? (E.g., government budgets, government spending, debt, and borrowing.)",1,justification,"Canada's Fourth National Action Plan on Open Government (1) included a commitment on financial transparency and accountability, that consisted of:
- Making government budget and spending information easier to find and understand by providing more detail on budget spending plans and budget allocations by departments; 
- Improving the GC InfoBase platform to allow Canadians to easily follow funding and results for all Government of Canada programs (2); 
- Updating the Government of Canada Guidelines on the Reporting of Grants and Contributions Awards to ensure proactive disclosure of grants and contributions data continues to meet Canada's legal and policy requirements;
-Ensuring Canadians and parliamentarians have access to information on the gender and diversity impacts of budget measures by publishing GBA+ for all newly announced budget expenditures and tax measures in future budgets.

Consultations for the Fifth NAP on Open Government related to enhancing fiscal, financial, and corporate transparency reveal that the subject has been a recurring area of interest for Canadians, government stakeholders, industry and civil society.

(1) Canada's 2018-2020 National Action Plan on Open Government, 2018. https://open.canada.ca/en/content/canadas-2018-2020-national-action-plan-open-government

(2) Infobase, Government of Canada. https://www.tbs-sct.gc.ca/ems-sgd/edb-bdd/index-eng.html#about",,,,,G.PF.PUB-FINANCE,1,51497,0.065,0.0195,0.45,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
CAN,Canada,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE,1,1,example,"[Canada’s 2018-2020 National Action Plan on Open Government, 2018.](https://open.canada.ca/en/content/canadas-2018-2020-national-action-plan-open-government)",,,,,G.PF.PUB-FINANCE,3,51497,0.065,0.0195,0.45,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
CAN,Canada,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE,2,1,example,[Government of Canada Infobase](https://www.tbs-sct.gc.ca/ems-sgd/edb-bdd/index-eng.html#about),,,,,G.PF.PUB-FINANCE,3.1,51497,0.065,0.0195,0.45,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
CAN,Canada,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a,Existence,2,response,,,,1,0.95,G.PF.PUB-FINANCE,0,51498,0.065,0.0195,0.45,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
CAN,Canada,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a.EXIST,"Are there laws, policies, or regulations requiring collection or publication of this information in any form?",4,response,They exist and are operational.,2,1,,,G.PF.PUB-FINANCE.a,0,51499,0.065,0.0195,0.45,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
CAN,Canada,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a.EXIST,"1,2;Please provide brief details.",4,supporting,"Financial Administration Act
Policy on Financial Management
Canada's 2018-2020 National Action Plan on Open Government (2. Financial transparency and accountability)",,,,,G.PF.PUB-FINANCE.a,2,51499,0.065,0.0195,0.45,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
CAN,Canada,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a.DATARULES,"Do relevant laws, policies, regulations, or guidance discuss the publication of open data?",4,response,"Requirements to publish data are set out in binding policy, regulations, or law.",2,0.666666667,,,G.PF.PUB-FINANCE.a,0,51500,0.065,0.0195,0.45,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
CAN,Canada,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.a.DATARULES,"1,2,3;Please provide a URL to the most relevant legislation, policy, or guidance.",4,supporting,"https://laws-lois.justice.gc.ca/eng/acts/f-11/
https://www.tbs-sct.gc.ca/pol/doc-eng.aspx?id=32495
https://open.canada.ca/en/content/canadas-2018-2020-national-action-plan-open-government#toc5",,,,,G.PF.PUB-FINANCE.a,2,51500,0.065,0.0195,0.45,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
CAN,Canada,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e,Elements,2,response,,,,100,100,G.PF.PUB-FINANCE,0,51501,0.065,0.0195,0.45,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
CAN,Canada,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1,"Provisions for definitions, kinds, and fields:",3,response,,,,50,50,G.PF.PUB-FINANCE.e,0,51502,0.065,0.0195,0.45,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
CAN,Canada,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.SUMMARY,Summary reports must be provided as structured data.,4,response,Yes,2,1,8.5,8.5,G.PF.PUB-FINANCE.e.e1,0,51503,0.065,0.0195,0.45,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
CAN,Canada,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.SUMMARY,2;Please indicate which section of the framework refers to this issue.,4,supporting,all information should comply with the standards policy instruments and should be included in data formats that make it easy and accesible to read information. https://www.tbs-sct.gc.ca/pol/doc-eng.aspx?id=32495,,,,,G.PF.PUB-FINANCE.e.e1,2.1,51503,0.065,0.0195,0.45,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
CAN,Canada,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.TRANSACTIONS,Expenditure information at the most disaggregated level of the economic classification must be provided as structured data. ,4,response,Yes,2,1,8.3,8.3,G.PF.PUB-FINANCE.e.e1,0,51504,0.065,0.0195,0.45,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
CAN,Canada,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.TRANSACTIONS,2;Please indicate which section of the framework refers to this issue.,4,supporting,all information should comply with the standards policy instruments and should be included in data formats that make it easy and accesible to read information. https://www.tbs-sct.gc.ca/pol/doc-eng.aspx?id=32495,,,,,G.PF.PUB-FINANCE.e.e1,2.1,51504,0.065,0.0195,0.45,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
CAN,Canada,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.EXECBUDGET,The rules/guidance require executive budget proposal information to be provided as structured data.,4,response,Yes,2,1,8.3,8.3,G.PF.PUB-FINANCE.e.e1,0,51505,0.065,0.0195,0.45,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
CAN,Canada,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.EXECBUDGET,2;Please indicate which section of the framework refers to this issue.,4,supporting,all information should comply with the standards policy instruments and should be included in data formats that make it easy and accesible to read information. https://www.tbs-sct.gc.ca/pol/doc-eng.aspx?id=32495,,,,,G.PF.PUB-FINANCE.e.e1,2.1,51505,0.065,0.0195,0.45,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
CAN,Canada,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.ENACTED,The rules/guidance require the approved or enacted budget to be provided as structured data.,4,response,Yes,2,1,8.3,8.3,G.PF.PUB-FINANCE.e.e1,0,51506,0.065,0.0195,0.45,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
CAN,Canada,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.ENACTED,2;Please indicate which section of the framework refers to this issue.,4,supporting,all information should comply with the standards policy instruments and should be included in data formats that make it easy and accesible to read information. https://www.tbs-sct.gc.ca/pol/doc-eng.aspx?id=32495,,,,,G.PF.PUB-FINANCE.e.e1,2.1,51506,0.065,0.0195,0.45,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
CAN,Canada,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.INYEAR,The rules/guidance require in-year reports as structured data.,4,response,Yes,2,1,8.3,8.3,G.PF.PUB-FINANCE.e.e1,0,51507,0.065,0.0195,0.45,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
CAN,Canada,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.INYEAR,2;Please indicate which section of the framework refers to this issue.,4,supporting,all information should comply with the standards policy instruments and should be included in data formats that make it easy and accesible to read information. https://www.tbs-sct.gc.ca/pol/doc-eng.aspx?id=32495,,,,,G.PF.PUB-FINANCE.e.e1,2.1,51507,0.065,0.0195,0.45,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
CAN,Canada,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.YER,The rules/guidance require year-end reports as structured data.,4,response,Yes,2,1,8.3,8.3,G.PF.PUB-FINANCE.e.e1,0,51508,0.065,0.0195,0.45,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
CAN,Canada,Governance,PUBLIC FINANCE,G.PF.PUB-FINANCE,Governance (PF): Public finance data,Primary,G.PF.PUB-FINANCE.e.e1.YER,2;Please indicate which section of the framework refers to this issue.,4,supporting,all information should comply with the standards policy instruments and should be included in data formats that make it easy and accesible to read information. https://www.tbs-sct.gc.ca/pol/doc-eng.aspx?id=32495,,,,,G.PF.PUB-FINANCE.e.e1,2.1,51508,0.065,0.0195,0.45,Access Info Europe,Northern America,"European Union, United Kingdom, North America, Israel, Australia and New Zealand"
